구,동,단지명,공시제곱미터당가_중위,호수,면적타입수
성동구,행당동,행당동근생및다세대주택,3831569,7,4
성동구,행당동,행당두산위브,11801966,351,4
성동구,행당동,행당래미안,4406904,8,3
성동구,행당동,행당리치빌,6319702,12,5
성동구,행당동,행당브라운스톤,9818695,208,3
성동구,행당동,행당빌,4549173,6,3
성동구,행당동,행당빌라,3887832,16,5
성동구,행당동,행당한진타운,10273515,2123,3
성동구,행당동,행복한집,4019798,8,7
성동구,행당동,행운빌,3734827,4,1
성동구,행당동,혜원빌라,4024935,7,3
성동구,행당동,화원빌라트,3296478,9,5
성동구,행당동,효반빌라,4358705,8,6
성동구,홍익동,뉴센트빌(125-1),8376511,14,5
성동구,홍익동,뉴센트빌(144),10753967,10,2
성동구,홍익동,뉴센트빌6차,6226804,9,4
성동구,홍익동,더제이,7841866,16,8
성동구,홍익동,동아맨션,3191585,36,6
성동구,홍익동,레이나A동,6348281,10,2
성동구,홍익동,레이나B동,6247544,8,1
성동구,홍익동,레이나C동,6267190,8,2
성동구,홍익동,레이나D동,6288751,10,3
성동구,홍익동,리더스파크,5931905,20,3
성동구,홍익동,리치빌,7666442,17,8
성동구,홍익동,마인하임A,7801206,10,3
성동구,홍익동,마인하임B,7751519,10,2
성동구,홍익동,미네하우스2,6731702,20,5
성동구,홍익동,베론하이츠빌,3993710,9,1
성동구,홍익동,애드하우징,7483693,18,1
성동구,홍익동,에코하우스,7183333,22,5
성동구,홍익동,유래바인,7091777,16,3
성동구,홍익동,인하우스,6619637,12,5
성동구,홍익동,주암해븐,5107590,18,2
성동구,홍익동,청계대주파크빌,6166156,101,5
성동구,홍익동,청기와빌라,4193781,19,5
성동구,홍익동,포엠하우스,8882030,13,2
성동구,홍익동,한신그린빌,6556603,24,5
성동구,홍익동,홍익한신,4592105,95,14
중랑구,망우동,(127-10),2717825,7,6
중랑구,망우동,(127-15),2230729,8,3
중랑구,망우동,(146-49),1911675,3,1
중랑구,망우동,(146-61),1878497,5,2
중랑구,망우동,(146-78),1883408,6,2
중랑구,망우동,(146-80),2167103,6,3
중랑구,망우동,(152-21),1629647,5,2
중랑구,망우동,(152-25),2059328,8,2
중랑구,망우동,(152-43),1998889,7,5
중랑구,망우동,(185-6),3413131,20,6
중랑구,망우동,(206-20),5278901,20,5
중랑구,망우동,(344-22),4152087,10,2
중랑구,망우동,(349-39),3230053,8,3
중랑구,망우동,(354-42),3428679,4,3
중랑구,망우동,(382-5),1668674,6,2
중랑구,망우동,(383-4),1653737,2,2
중랑구,망우동,(384-7),1783625,6,1
중랑구,망우동,(396-30),1700261,6,2
중랑구,망우동,(396-38),1668539,5,3
중랑구,망우동,(396-39),1691077,6,1
중랑구,망우동,(401-17),1760505,6,1
중랑구,망우동,(402-16),3971936,8,5
중랑구,망우동,(403-32),4322827,10,4
중랑구,망우동,(403-71),1757079,2,1
중랑구,망우동,(405-21),1765414,6,1
중랑구,망우동,(406-14),1869510,5,3
중랑구,망우동,(416-39),2214722,3,3
중랑구,망우동,(418-18),3154122,8,3
중랑구,망우동,(420-39),4734468,15,3
중랑구,망우동,(420-48),2294197,3,2
중랑구,망우동,(420-57),2358614,4,3
중랑구,망우동,(422-9),3596574,7,3
중랑구,망우동,(423-18),2194294,9,4
중랑구,망우동,(426-31),2603856,6,4
중랑구,망우동,(427-61),3587786,8,1
중랑구,망우동,(430-9),2257793,4,3
중랑구,망우동,(431-39),2138297,6,4
중랑구,망우동,(431-43),2326642,5,4
중랑구,망우동,(432-63),2432655,4,3
중랑구,망우동,(432-64),4005340,7,4
중랑구,망우동,(432-68),4082934,7,2
중랑구,망우동,(432-71),3885370,6,3
중랑구,망우동,(434-25),2976501,8,3
중랑구,망우동,(434-36),3297769,10,6
중랑구,망우동,(435-29),2217850,3,3
중랑구,망우동,(436-2),2425637,3,2
중랑구,망우동,(456-7),2718059,12,4
중랑구,망우동,(458-11),1684541,4,3
중랑구,망우동,(458-31)-A동,1789823,6,1
중랑구,망우동,(458-32)-B동,1799815,6,2
중랑구,망우동,(459-4),4835460,10,4
중랑구,망우동,(459-48),4215246,7,4
중랑구,망우동,(460-29),3773584,7,4
중랑구,망우동,(460-5),1751239,5,3
중랑구,망우동,(461-27),2525697,3,2
중랑구,망우동,(463-17),2322345,3,3
중랑구,망우동,(463-42),5109231,7,5
중랑구,망우동,(467-23),3945745,7,3
중랑구,망우동,(467-36),1809523,5,3
중랑구,망우동,(468-1),3720238,11,4
중랑구,망우동,(470-3),4643337,12,2
중랑구,망우동,(474-18),4034122,17,5
중랑구,망우동,(477-15),3614457,8,5
중랑구,망우동,(479-80),1935960,6,1
중랑구,망우동,(494-12),3505563,7,5
중랑구,망우동,(494-4),4366685,7,5
중랑구,망우동,(501-9),2488172,6,3
중랑구,망우동,(503-16),5462040,7,3
중랑구,망우동,(503-6),6076587,9,2
중랑구,망우동,(506-14),4683870,45,2
중랑구,망우동,(508-7),2185256,8,3
중랑구,망우동,(509-54),1822916,5,4
중랑구,망우동,(514-22),2546669,3,3
중랑구,망우동,(515-20),6043613,12,6
중랑구,망우동,(515-3),2413253,6,2
중랑구,망우동,(515-6),2180858,6,1
중랑구,망우동,(517-36),4882154,9,2
중랑구,망우동,(518-39),3051527,4,3
중랑구,망우동,(521-24),3150548,7,3
중랑구,망우동,(524-43),2335495,3,2
중랑구,망우동,(526-125),2447003,4,3
중랑구,망우동,(526-18),1830508,3,2
중랑구,망우동,(92-52),3949771,11,5
중랑구,망우동,0,5975274,18,2
중랑구,망우동,420-59,3135278,4,3
중랑구,망우동,EGSoulLeader,5478194,103,3
중랑구,망우동,LH서울양원1단지,8411214,1216,5
중랑구,망우동,MAIBAUM,4088183,24,5
중랑구,망우동,MEINHAUS-1,2594841,4,3
중랑구,망우동,MH파크빌,5001689,33,8
중랑구,망우동,PLUSVille,4606741,10,1
중랑구,망우동,SC빌라트,2329767,18,4
중랑구,망우동,SM빌딩,5189669,16,4
중랑구,망우동,THEM,5648330,15,2
중랑구,망우동,가든시티,4013239,20,2
중랑구,망우동,가야써니빌,4451248,66,3
중랑구,망우동,가온하임,5165217,26,3
중랑구,망우동,가인빌,5553609,10,3
중랑구,망우동,강남그레이스빌,4575296,8,4
중랑구,망우동,개나리,4560649,78,1
중랑구,망우동,거강빌라,2195362,13,3
중랑구,망우동,거목주택,2569213,7,3
중랑구,망우동,건우빌라A,2502315,8,4
중랑구,망우동,건우빌라B,2454648,9,3
중랑구,망우동,경남,5103395,250,3
중랑구,망우동,경수빌라,2586646,23,10
중랑구,망우동,경수빌라(465-16),2394022,9,2
중랑구,망우동,경수빌라(512-2)3차,2303461,10,3
중랑구,망우동,경수빌라2차,2309236,10,1
중랑구,망우동,경수하이빌,5956828,10,4
중랑구,망우동,경운아센빌,2777777,4,1
중랑구,망우동,경일리치빌,3983794,11,5
중랑구,망우동,골든아트빌,3490708,11,4
중랑구,망우동,공간행복,4020481,8,4
중랑구,망우동,광덕아트빌,2515946,8,2
중랑구,망우동,광명아트빌,2391171,8,4
중랑구,망우동,그랑아트빌,5013684,8,2
중랑구,망우동,그레이스,4242130,8,3
중랑구,망우동,그린나래빌라트,3151867,10,3
중랑구,망우동,그린나래트l,3313049,8,3
중랑구,망우동,그린빌라가동,1671122,9,2
중랑구,망우동,그린빌라나동,1821055,8,1
중랑구,망우동,그린빌라다동,1745288,6,1
중랑구,망우동,그린힐즈,5137777,10,1
중랑구,망우동,근린생활시설및다세대주택,2237037,4,1
중랑구,망우동,금강골드빌,2327718,8,3
중랑구,망우동,금강골드빌102동,2332979,7,5
중랑구,망우동,금강빌라,2461195,8,5
중랑구,망우동,금산아트빌라,2344095,8,1
중랑구,망우동,금호빌리지,4600811,15,4
중랑구,망우동,금호아트빌,2349336,9,5
중랑구,망우동,금호어울림(580),4957023,558,3
중랑구,망우동,금호어울림(580-1),4792181,128,2
중랑구,망우동,나윤빌라,2069800,9,5
중랑구,망우동,다성,2596658,8,2
중랑구,망우동,다세대주택(피렌체),4549225,14,5
중랑구,망우동,다온쉐르빌,6868674,24,3
중랑구,망우동,다우하임아파트,4493189,24,3
중랑구,망우동,다원퍼스티지,4716763,29,5
중랑구,망우동,다윈프라임빌,5333333,14,3
중랑구,망우동,다인빌라,2302302,15,2
중랑구,망우동,대광맨션,4749653,10,4
중랑구,망우동,대명빌라,2430387,7,3
중랑구,망우동,대명빌라트,2379980,4,3
중랑구,망우동,대명아트빌,2432283,8,1
중랑구,망우동,대보,4385366,80,2
중랑구,망우동,대성쉐르빌,3822273,20,6
중랑구,망우동,대성아트빌,3847639,10,7
중랑구,망우동,대승빌라,2365516,12,9
중랑구,망우동,대영빌라트,2622867,17,7
중랑구,망우동,대원빌라,2228172,14,7
중랑구,망우동,대원아트빌,2424400,8,1
중랑구,망우동,대원파크빌,2461679,4,3
중랑구,망우동,대종팰리스,6158311,16,3
중랑구,망우동,대창빌라,2080725,9,6
중랑구,망우동,더레베,5851563,10,4
중랑구,망우동,더빌,4249699,10,5
중랑구,망우동,더샾팰리스,6126514,10,1
중랑구,망우동,더스타일,4537919,12,6
중랑구,망우동,더에이치망우5차,5884319,20,3
중랑구,망우동,더조은홈(101동),3559818,8,1
중랑구,망우동,더조은홈102,3571631,8,2
중랑구,망우동,더조은홈103,3553398,8,3
중랑구,망우동,더하이어,6441625,63,1
중랑구,망우동,더한울,6163691,10,4
중랑구,망우동,덕진해피빌,4054884,12,5
중랑구,망우동,데코아트빌,3928987,8,3
중랑구,망우동,도연주택,3756914,4,3
중랑구,망우동,동광베스트빌,2317880,4,2
중랑구,망우동,동남아트빌라,2232120,12,7
중랑구,망우동,동명빌리지,2385752,4,1
중랑구,망우동,동산힐,4075065,12,7
중랑구,망우동,동서아트빌,2511130,8,4
중랑구,망우동,동성빌딩,2580645,7,4
중랑구,망우동,동웅빌딩,2656546,5,4
중랑구,망우동,동원빌라,2562595,6,3
중랑구,망우동,동진맨션,2367483,19,4
중랑구,망우동,동해아트빌,2404788,16,8
중랑구,망우동,동화그랑트,2692905,8,2
중랑구,망우동,동화그랑트21,2398800,11,7
중랑구,망우동,동화주택,2343096,12,3
중랑구,망우동,두양하이츠,2684228,8,1
중랑구,망우동,드림빌,3986731,8,6
중랑구,망우동,드림스페이스5,4199475,8,5
중랑구,망우동,드림씨티,6338503,28,7
중랑구,망우동,드림캐슬,5166792,28,5
중랑구,망우동,드림하우스,6863527,20,4
중랑구,망우동,드림하이빌,3142677,6,3
중랑구,망우동,디딤아트리움,6301089,15,4
중랑구,망우동,뜨란채,4772793,6,4
중랑구,망우동,라온제나,4504878,11,6
중랑구,망우동,라온제나2차,4401362,10,2
중랑구,망우동,라온하우스,4988601,28,8
중랑구,망우동,렉스빌,3406492,10,7
중랑구,망우동,렉스빌리지,5549501,32,7
중랑구,망우동,로얄팰리스주상복합아파트,6057882,36,3
중랑구,망우동,롯데홈타운,4819807,30,3
중랑구,망우동,루체빌비,4823039,7,3
중랑구,망우동,루체빌에이,5217550,8,2
중랑구,망우동,리츠하우스,5125576,29,7
중랑구,망우동,리츠하우스(434-16),3843730,14,6
중랑구,망우동,리츠하우스(474-36),4305740,12,5
중랑구,망우동,리치캐슬,5571366,10,1
중랑구,망우동,마더캐슬,5954573,10,6
중랑구,망우동,망우,2933559,12,6
중랑구,망우동,망우MG,4244107,16,3
중랑구,망우동,망우동YMS캐슬,6506024,24,5
중랑구,망우동,망우동다세대주택,2399435,3,3
중랑구,망우동,망우동드림스페이스,3400696,8,4
중랑구,망우동,망우블리체,5582782,23,9
중랑구,망우동,매원빌리지,2426439,8,3
중랑구,망우동,명문아트빌,4810644,12,5
중랑구,망우동,명상로드빌,2372808,9,4
중랑구,망우동,명상빌라,2728761,6,4
중랑구,망우동,명성빌라,2365654,19,7
중랑구,망우동,명성허브빌,3902662,10,2
중랑구,망우동,명진빌라,2445507,7,2
중랑구,망우동,모닝아트빌,3341080,8,4
중랑구,망우동,모던하우스6차,4121565,10,5
중랑구,망우동,무궁화빌,3923076,12,5
중랑구,망우동,문수해오름,3456524,19,2
중랑구,망우동,미건,2357658,7,5
중랑구,망우동,미래파인빌,2341189,7,3
중랑구,망우동,미래하이츠,4560844,15,2
중랑구,망우동,미소빌리지,3594470,14,5
중랑구,망우동,미하우스,4915196,16,7
중랑구,망우동,백림금호,4100683,73,3
중랑구,망우동,베스트빌,5030109,37,12
중랑구,망우동,베스트빌(113-6),3904747,16,8
중랑구,망우동,베스트빌(424-1),3726461,9,3
중랑구,망우동,벧엘하우스,2631137,8,1
중랑구,망우동,벨라캐슬,6258692,11,5
중랑구,망우동,벨뷰망우,5261214,10,3
중랑구,망우동,보경빌딩,8268733,17,5
중랑구,망우동,보람펠리스,6444042,14,1
중랑구,망우동,보명,3583753,7,5
중랑구,망우동,보혜하이빌A동,6090373,8,3
중랑구,망우동,보혜하이빌B동,6459478,8,4
중랑구,망우동,복하우스,4669931,4,3
중랑구,망우동,부영빌라,2420430,8,2
중랑구,망우동,부흥해피빌,3278398,8,5
중랑구,망우동,브라운캐슬,4480651,38,6
중랑구,망우동,비룡빌라가나동,1824141,12,1
중랑구,망우동,비룡빌라다동,1788157,6,2
중랑구,망우동,빌드아르떼,4762714,19,9
중랑구,망우동,사랑골든빌,2547191,7,4
중랑구,망우동,산내들빌라트,3599137,10,2
중랑구,망우동,산솔트윈,3204146,19,6
중랑구,망우동,산양그린빌,3800633,8,3
중랑구,망우동,산양그린빌(529-14),4156639,4,1
중랑구,망우동,삼보리츠빌,3683353,8,1
중랑구,망우동,삼보리치빌,2531868,7,2
중랑구,망우동,삼부,7163933,60,2
중랑구,망우동,삼산그린빌라A동,2022130,18,3
중랑구,망우동,삼산그린빌라B동,2226127,10,1
중랑구,망우동,삼성골든빌,4090129,10,4
중랑구,망우동,삼성그랜드빌,4997284,14,5
중랑구,망우동,삼성그린빌,3581407,7,5
중랑구,망우동,삼성맨션,2285773,3,2
중랑구,망우동,삼성쉐르빌,4056833,30,3
중랑구,망우동,삼성아트빌,2079878,16,4
중랑구,망우동,삼성우드빌,5764192,8,3
중랑구,망우동,삼성캐슬,4321826,10,2
중랑구,망우동,삼성펠리체,4727272,15,3
중랑구,망우동,삼성하우징,6093366,10,5
중랑구,망우동,삼성하이빌,3140661,17,8
중랑구,망우동,삼양빌라,1890890,12,1
중랑구,망우동,삼우빌라2차,2368506,8,4
중랑구,망우동,삼우빌라3차,2373023,8,5
중랑구,망우동,삼우빌라4차,2388020,8,4
중랑구,망우동,삼우빌라5차,2389984,7,3
중랑구,망우동,삼일빌라,2571860,3,2
중랑구,망우동,삼흥빌라,2484326,6,3
중랑구,망우동,삼흥하이빌,2498864,8,3
중랑구,망우동,샘연립,2047866,12,6
중랑구,망우동,서림캐슬,4388609,11,5
중랑구,망우동,서영스윗홈,6885063,23,6
중랑구,망우동,서원팰리스,2905860,8,3
중랑구,망우동,서진빌라,2265709,4,3
중랑구,망우동,서흥아트빌라,1940797,12,5
중랑구,망우동,서희스타빌,3343407,11,5
중랑구,망우동,선경쉐르빌,3076553,8,4
중랑구,망우동,선경하이빌,4356965,22,5
중랑구,망우동,성도아트빌,3035010,14,4
중랑구,망우동,성산아트빌,3916309,10,2
중랑구,망우동,성우그랜드빌,2533260,11,5
중랑구,망우동,성운빌,3650054,6,5
중랑구,망우동,성원빌리지,4429735,23,11
중랑구,망우동,성원하이츠,4536187,10,4
중랑구,망우동,세느레라빌,2480815,4,3
중랑구,망우동,세움삼익플라주,5824175,29,4
중랑구,망우동,세움플라주,4649211,8,3
중랑구,망우동,세인팰리스,4150943,15,5
중랑구,망우동,세종스마트빌,5413254,8,3
중랑구,망우동,세진하우스,6073973,20,7
중랑구,망우동,소망아트빌,2447216,7,3
중랑구,망우동,송원그린빌,2496936,8,1
중랑구,망우동,송원그린빌(232-2),3283480,16,7
중랑구,망우동,송원동근빌A,2433372,8,5
중랑구,망우동,송원동근빌B,2492795,4,1
중랑구,망우동,송원빌라트,2387686,8,4
중랑구,망우동,송원아트빌,2487560,8,6
중랑구,망우동,송정빌라7차,2584152,8,1
중랑구,망우동,송학에버빌,4798689,14,3
중랑구,망우동,수지블루빌,2415693,7,5
중랑구,망우동,스마트빌,4093154,45,5
중랑구,망우동,스마트빌(420-52),4525806,10,5
중랑구,망우동,스마트빌A동,4100227,8,2
중랑구,망우동,스마트빌B동,4088934,8,2
